id,review_title,rating_title
tt2319863,Mom's Mabley we love you!,10/10
tt2319863,Wonderful Doc About the Trailblazing Comedienne,9/10
tt2319863,"Funny, Enlightening, Subversive",10/10
tt1932718,'It's like trying to quit crack while the pipe is attached to your body.',9/10
tt1932718,Thanks for making,7/10
tt1932718,This movie tells it like it is. Someone in Hollywood finally did their homework.,9/10
tt1932718,A Great Watch! 7/10,7/10
tt1932718,Mark Ruffalo is remarkable,8/10
tt1932718,It's really not a comedy,7/10
tt1932718,A great movie about sex addiction,9/10
tt1932718,I hate everyone except for you,9/10
tt1932718,Realism with the breadth of light heartedness,10/10
tt1932718,"Unforgettable, but we can't handle the truth.",8/10
tt1932718,I could say the same to co-writer/director Stuart Blumberg,8/10
tt1932718,Noble effort in depicting sex addicts attempts at normalcy; fine cast shines,7/10
tt1932718,Friends,5/10
tt1932718,Winning in parts but generally uneven.,9/10
tt1932718,entertainment with some meaning,6/10
tt1932718,Émet. Thruth,7/10
tt1932718,I wish it was more naturalistic,10/10
tt1932718,Very good movie that deserves to be seen but not a comedy. A drama that leaves you with a feeling you can't describe.,7/10
tt1932718,"Very intense, with many funny moments, explores recovery from sex addiction.",7/10
tt1932718,INCREDIBLY ACCURATE!!!,6/10
tt1932718,"Good, but a little unsatisfying",7/10
tt1932718,It takes it's subject matter seriously and has some interesting and insightful things to say about it.,7/10
tt3061050,It's ridiculous how good it is.,9/10
tt3061050,Chaotic good,10/10
tt3061050,Such a charming show about a creative and fun loving kid.,10/10
tt3061050,Bring it back,10/10
tt3061050,Just kids enjoying themselves.,10/10
tt3061050,Surprisingly good!,8/10
tt3061050,The Nostalgia Is Strong With This One,10/10
tt3061050,37 Year Old STILL streaming reruns,10/10
tt3061050,Kids Being Kids,7/10
tt3061050,Funniest animated show since the Simpsons...,10/10
tt3061050,Not as good as Regular Show or Adventure time but still worth it,8/10
tt3061050,It's Worth It!,9/10
tt3061050,This show rocks!,10/10
tt3061050,Saintbeacon Clarence Review,7/10
tt3061050,I love this cartoon,10/10
tt3061050,I am so very surprised of how good this show is :'D,10/10
tt3061050,Great Show,10/10
tt3061050,Happy,10/10
tt3061050,VERY good,8/10
tt3061050,Love the show!!!,10/10
tt3061050,A mixed bag,6/10
tt3061050,what? 63 metascore?,8/10
tt3061050,"Funny, but not for younger kids",8/10
tt3061050,Amazing show if you give it a chance and take the time to understand,10/10
tt3061050,Clarence is a great show!,10/10
tt1745862,preparation for a trial,7/10
tt1745862,"The damndest sorta-true, sorta-false story in years",8/10
tt1745862,Penetrating Character-Study of a Has-Been,7/10
tt1745862,Not about Phil Spector- it's about judgment and human perception,7/10
tt1745862,I'm Not Sure What the Point Was But I Liked It,10/10
tt1745862,I Loved It!,6/10
tt1745862,Recommended,8/10
tt1745862,"""They kill men for telling the truth!""",7/10
tt1745862,Hardly Breaks the (Wall of) Sound Barrier,7/10
tt1745862,"I've lost that ""Lovin Feeling"".",7/10
tt1745862,I looooose my mind ...over you....,9/10
tt1745862,A Minor Masterpiece,5/10
tt1745862,somewhat disappointing,6/10
tt1745862,Phil Spector Needs Introspection **1/2,7/10
tt1745862,"Look, Ma, I'm A Producer!",7/10
tt1745862,His own worst enemy...,9/10
tt1745862,Spector the Spectacle,2/10
tt1745862,""" There is No Solace in knowing you've killed someone, even if by Accident '",8/10
tt1745862,Spector film is about Mamet not Spector,4/10
tt1745862,Why was this movie made?,7/10
tt1745862,Very interesting.,5/10
tt1745862,HBO has spoiled me -- I was expecting more,7/10
tt1291580,The enigma is overpowering me,9/10
tt1291580,They have no idea he's gay.,8/10
tt1291580,Liberace the Legend is served well,8/10
tt1291580,Michael Douglas And Matt Damon As You Never Thought You'd See Them,8/10
tt1291580,A triumph,5/10
tt1291580,Mother love,7/10
tt1291580,Master Class,8/10
tt1291580,Point and Counter Point: Liberace's Life In Front Of and Behind the Candelabra,7/10
tt1291580,Finally a film that suits Soderbergh's voyeuristic and clinical style.,8/10
tt1291580,HBO Is The Hero Here,7/10
tt1291580,Damon and Douglas are superbly good,8/10
tt1291580,Unexpectedly great performances!,10/10
tt1291580,Everything I like about a movie,6/10
tt1291580,The facade crumbles,4/10
tt1291580,a disappointment,8/10
tt1291580,Majestically Carved! Genuine Depiction! ♦ 82%,6/10
tt1291580,"With all the talents, can't quite live up to expectations",10/10
tt1291580,Hilarious,4/10
tt1291580,The sex life of an aging Liberace...why did anyone wish to explore this?,5/10
tt1291580,Depressing but well done,8/10
tt1291580,"Driven actors, glittery characters, and a slice of very weird Las Vegas life",5/10
tt1291580,Good Performances!,10/10
tt1291580,Love is love and may be killed by lust to be reborn by death,4/10
tt1291580,Choppy and confusing and not about Liberace at all,8/10
tt2402105,558th Review - A Vitriolically Crude and Funny Tour de Force,7/10
tt2402105,"If you're looking for an incredible time at the theater and want to laugh for 93 minutes straight, then by all means, get out and see 'Dom Hemingway' as many times as you can.",8/10
tt2402105,One of the maddest films I've ever seen,7/10
tt2402105,"Jude Law gives the performance of his career as ""Dom Hemingway"".",5/10
tt2402105,Good performance by an unrecognisable Jude Law,8/10
tt2402105,Terrific performance from Jude Law,7/10
tt2402105,"100% Jude Law, but not the way you know him.",7/10
tt2402105,"Lewd, Crude, and Profane PictureWith and Without Redeeming Qualities",10/10
tt2402105,Mesmerizing,7/10
tt2402105,"Good movie, definitely different, definitely not what I expected",5/10
tt2402105,Empty Vessels,6/10
tt2402105,A watered down Bronson.,6/10
tt2402105,Good lead performance carries an okay movie,6/10
tt2402105,"Overcooked and extremely verbose, Dom Hemingway is stylistic fun.",9/10
tt2402105,"He is scum, and worse than that, but he does play fair.",9/10
tt2402105,"Dom Hemingway = Brash, in your Face Fun Movie.",10/10
tt2402105,Freakin' Awesome!,3/10
tt2402105,"Law is good, the movie not so much",6/10
tt2402105,Enjoyable showcase for Law's acting talent,8/10
tt2402105,Monster Balls,6/10
tt2402105,"Not really satisfying, but it's watchable",6/10
tt2402105,Trying to be funny and disgusting,8/10
tt2402105,"Law has a field day; the performance of a lifetime is worth the price of admission, lock, stock and barrel.",6/10
tt2402105,An Uphill Gardener with a weak chin.....,8/10
tt2378794,Another gem from the Genius of Merchant.,9/10
tt2378794,Merchant at his finest,8/10
tt2378794,Why did this get cancelled?!?!?!?!?,10/10
tt2378794,I WANT MORE!!,10/10
tt2378794,Very funny first episode,10/10
tt2378794,Funny refreshing show!,10/10
tt2378794,Excellent!,10/10
tt2378794,"S1: The cringe is there, but the heart is not",10/10
tt2378794,Will he get the girl? And at what cost?,10/10
tt2378794,That English Humo(u)r,8/10
tt2378794,Serious Promise,10/10
tt2378794,Only Two Episodes In And Already I know This Is Gonna Be A Hit,10/10
tt2378794,Uniquely funny!,9/10
tt2378794,Pretty Good Start,10/10
tt2378794,The only good comedy on TV!,9/10
tt2378794,"Marchant at his best! ""What's he like?""",7/10
tt2378794,I almost,9/10
tt2378794,"A guy with a dreadful personality and looks, tries to sleep with whoever in modern LA (and fails every time)..",9/10
tt2378794,Very good,4/10
tt2378794,Thoroughly Enjoyed.,3/10
tt2378794,Merchant is good enough to really irritate me.,6/10
tt2378794,Genuinely unlikable character,10/10
tt2378794,"A promising, but flawed, beginning",9/10
tt1396523,Decent crime drama that could have use more hands on from its Exectivece Producer,5/10
tt1396523,Pretty disappointing gang film,7/10
tt1396523,intriguing and insightful,6/10
tt1396523,Mediocre,6/10
tt1396523,"Shows Initial Spark, then Meanders Along, then Rushes Towards the Climax, and Finally Fizzles at the End",7/10
tt1396523,Had the feel of a Scorsese movie & was good but I was hoping for a little better. I do recommend it though.,6/10
tt1396523,It is served cold,6/10
tt1396523,I don't get all the terrible reviews.,7/10
tt1396523,Good movie about Chinese gangster stuff,1/10
tt1396523,An absolute letdown of massive proportions,8/10
tt1396523,Relevant multilayered thought piece on immigration and society (not really an action flick),7/10
tt1396523,BEHIND EVERY FORTUNE IS A CRIME,6/10
tt1396523,A MArtin Scorcese movie with Hong Kong standard of acting,6/10
tt1396523,my notes,6/10
tt1396523,"Not too bad, but too much Hong Kong* in this.",3/10
tt1396523,Wish I could take revenge,5/10
tt1396523,The biggest joke from a Director from Hong Kong,4/10
tt1396523,The movie is OK,7/10
tt1396523,Common Story of Illegal Immigrants and Their Culture of Despair,2/10
tt1396523,Full on crime adventure that never comes off as the sum of it's parts,2/10
tt1396523,Hong Kong crime drama in English in New York,1/10
tt1396523,Chinese whispers,6/10
tt2076844,Engaging Biography of a Woman with Few Faults,9/10
tt2076844,A great anchor for her family,9/10
tt2076844,What a white wash,2/10
tt2076844,Ethel- She Was No Mrs. Mertz ***1/2,9/10
tt2076844,Goose bumps Galore,10/10
tt2076844,"Surprisingly, very sweet",9/10
tt2076844,Bobby's Girl,6/10
tt2076844,Great Kennedy footage,10/10
tt2076844,Ethel- A Wonderful Tribute,9/10
tt2076844,Interesting on many levels,10/10
tt2076844,Excellent,2/10
tt2076844,So informative,5/10
tt2044729,"Sometimes quirky, sometimes fun, A Glimpse Inside the Mind of Charles Swan III ends up being mostly forgettable",5/10
tt2044729,Being Charlie Sheen,2/10
tt2044729,Not much to glimpse here,4/10
tt2044729,Who Cares What's in the Mind of Charles Swan?,6/10
tt2044729,An OK but bizarre movie. If you like Wes Anderson you will like this movie. I say B-,5/10
tt2044729,ARE YOU A MAN?,4/10
tt2044729,Charles Swan is a chaotic mess,4/10
tt2044729,Much worse than I expected.,4/10
tt2044729,The cast (minus it's lead) is the only good thing about it really.,4/10
tt2044729,An exercise in poor neurology,2/10
tt2044729,Disappointng from a good cast. 2/10,10/10
tt2044729,Don't write a review if you don't get it,3/10
tt2044729,Pretty baaaaad...,7/10
tt2044729,Reality is overrated.,2/10
tt2044729,The Final Nail in the Coffin of Tribute Movies to Horrible People,10/10
tt2044729,A quick retort to Clerksmoviefan1,5/10
tt2044729,A glimpse inside the mind of Charles Swan Third,4/10
tt2044729,It does not take much to glimpse into Charlie's mind,5/10
tt2044729,Whacky artist with an old-style problem,10/10
tt2044729,Brilliant movie and screenplay,8/10
tt2044729,A Better Film Than Critics Would Have You Believe,7/10
tt2044729,It was a mess of a movie,5/10
tt2044729,Not weird enough,8/10
tt2044729,Quirky and Cool,6/10
tt3398268,Some people're destined to meet the secret friend.,9/10
tt3398268,Living Life With a Smile,8/10
tt3398268,This is not a Movie Rather an experience,10/10
tt3398268,One of the best Studio Ghibli films,9/10
tt3398268,Out of the dark,9/10
tt3398268,"A Love Story, A Coming-of-Age Drama & A Journey Into One's Own Past",10/10
tt3398268,When Marnie was There,10/10
tt3398268,It's a Masterpiece!!,9/10
tt3398268,Studio Ghibli's last? Who knows....but I wouldn't let young kids watch this one.,9/10
tt3398268,A musically driven almost-masterpice.,10/10
tt3398268,A Heartwarming Thank You.,10/10
tt3398268,Something of Universal Relevance,8/10
tt3398268,A touching heartwarming story done using anime.,8/10
tt3398268,"Subtle and unique, one of the Ghibli's most underrated films",8/10
tt3398268,Another Studio Ghibli charmer,7/10
tt3398268,fine ghost story but not the same Ghibli wonder,10/10
tt3398268,I just had had to bawl my eyes out all throughout this movie,9/10
tt3398268,"So sweet, so lovable",10/10
tt3398268,Restrained and mature Ghibli excellence,7/10
tt3398268,no one told me about her...,10/10
tt3398268,"Good god! What a movie!!! 11 stars, hands down!",10/10
tt3398268,Wondrous film on all counts,10/10
tt3398268,When Marnie Was There,10/10
tt3398268,Phenomenal,10/10
tt2650940,Surprisingly good show,9/10
tt2650940,Good TV show,10/10
tt2650940,"Well executed, nice content",10/10
tt2650940,Sex and Brazil,5/10
tt2650940,First 2 seasons are good,8/10
tt2650940,Takes 5 episodes to get hooked.,7/10
tt2650940,A gem,10/10
tt2650940,Season 2 is just ok,7/10
tt2284766,Mary and Martha,5/10
tt2284766,"Totally inspiring, heartbreaking and brilliant.",9/10
tt2284766,Fighter,7/10
tt2284766,Inspiring,10/10
tt2284766,"""We are all your children"".",8/10
tt2284766,Brilliant and moving story - designed to wake us all up !,10/10
tt2284766,Mary and Martha ****,4/10
tt2284766,Something tells me...,3/10
tt2284766,negligence to tell a story properly,6/10
tt2284766,well-done propaganda with an A-list cast,4/10
tt2284766,waste of time & money,5/10
tt2284766,Didn't convince me...It's not exactly what I expected,4/10
tt2284766,Premise not well thought out.,6/10
tt2284766,A touching story,2/10
tt2284766,Mary and Martha,9/10
tt2284766,Get the kleenex out.,10/10
tt2284766,This is a test...this is only a test!,10/10
tt2284766,We waste so much time worrying about trivial things,3/10
tt2284766,"Important matter, but poor execution",5/10
tt2284766,Do you want fries with your gorilla burger?,6/10
tt2752758,"Do not Waste Your Time with This Awful and Lame Rip-Off ""Rosemary's Baby""",2/10
tt2752758,A Diabolical Pregnancy Story,3/10
tt2752758,Ignore the haters!,7/10
tt2752758,Hand-held horror fare without pretensions.,6/10
tt2752758,Entertaining!,6/10
tt2752758,Decent horror film!,6/10
tt2752758,For a ridiculously overused and beaten genre...this one was actually pretty good,3/10
tt2752758,We are due for something better than this tediously unimaginative take on Rosemary's Baby.,1/10
tt2752758,Don't waste your time.,1/10
tt2752758,"Anyone who worked on ""Devil's Due"" should never work again",2/10
tt2752758,I don't Know how these films get published(tiny spoiler),7/10
tt2752758,Pretty decent horror film,4/10
tt2752758,Eerie story about a wife's possession by the Devil...,4/10
tt2752758,Yet another found footage horror movie that wasn't scary. It's almost time for this genre to stop. Hell Baby was much better.,10/10
tt2752758,Creepier than it is scary but still really good.,10/10
tt2752758,Another solid FF film,5/10
tt2752758,A typical found-footage supernatural horror movie that fails to capitalize the intriguing ROSEMARY'S BABY-like premise.,5/10
tt2752758,A little premature......,10/10
tt2752758,ParanormalRosemary'sBabyActivity,2/10
tt2752758,Found footage Rosemary's Baby clone,1/10
tt2752758,Unappreciated and unfairly reviewed..,10/10
tt2752758,You've seen it before,8/10
tt2475544,Interesting view of what it involved with being a CIA analyst,8/10
tt2475544,They somehow found a way to make this about feminism,1/10
tt2475544,Close to pointless,3/10
tt2475544,A Whirligig Of The Mind.,4/10
tt2475544,Inside look,7/10
tt2475544,Fascinating but incomplete,8/10
tt2475544,"5/01/2011, ""Geronimo. we got 'em"" A good documentary.",7/10
tt2475544,Very Well Done,10/10
tt2340036,Great Show!,9/10
tt2340036,Who are we and why not?,9/10
tt2340036,Quirkily cute.,9/10
tt2340036,love the unique vocabulary,9/10
tt2340036,Nina Conti and Monkey GREAT; Tom Bennett AWFUL,9/10
tt2340036,Really funny,8/10
tt2340036,The funniest Brit / American collaboration,10/10
tt2340036,A family tree that is easy to log off,4/10
tt2340036,"Tries to be very ""awake"", but ends up very ""woke""!",3/10
tt2340036,Not that funny,2/10
tt2340036,Disappointing,1/10
tt2340036,what a terrible shame,1/10
tt2340036,Quirky and bingeable!,9/10
tt3528874,Ignoring Darwin,4/10
tt3528874,Documentary attempts to make monkeys out of Christians,4/10
tt3528874,"I, too, Could Make a Documentary with Raving Lunatics",2/10
tt3528874,Ignorance Galore,1/10
tt3528874,A movie showing a specific group of biblical literalists with Darwins loss of faith as its' background.,4/10
tt3528874,An Interesting Glimpse of Both Sides,9/10
tt3528874,Flashlights in Heaven,1/10
tt3528874,Fake documentary,1/10
tt3528874,Questioning those questioning this documentary,8/10
tt3528874,Conflicted view of this documentary,7/10
tt3528874,Interesting window into Creationism,6/10
tt3528874,worth a viewing,7/10
tt3528874,"Don;t be fooled, it's pro creationism",1/10
tt3528874,Very troubling,6/10
tt3528874,"not all of one thing, but okay-ish",6/10
tt3528874,"Nice try, fundamentalists.",1/10
tt3528874,"Not answering Darwin theories with rationalism, but simply with faith",5/10
tt3528874,Refreshingly devoid of Bill Nye the Science Guy,9/10
tt3528874,Excellent Snapshot of Current Evolution Debate,5/10
tt3528874,Great documentary if you really nothing to watch.,7/10
tt2626350,A dance show wrapped in a cheesy minimal movie.,6/10
tt2626350,"Should have all in with the stunning choreograph, and folded the cumbersome script and screenplay",4/10
tt2626350,Stepping up into tiredness,5/10
tt2626350,Moving,7/10
tt2626350,A step-up fan will be very satisfied,4/10
tt2626350,"Dull when there's no dancing, but decent enough for fans.",1/10
tt2626350,The worst one of the series,10/10
tt2626350,Best Step Up 3D movie and best 3D movie ever,6/10
tt2626350,It's Time To Step It Up..!!,3/10
tt2626350,Step Down,10/10
tt2626350,ADORE THIS!,6/10
tt2626350,"Awesome Music and Numbers, Not Much Else",1/10
tt2626350,"Cheezy and boring, gives me awful goosebumps",8/10
tt2626350,Reunion of the all stars,4/10
tt2626350,"A big step DOWN from ""...Revolution""",8/10
tt2626350,Very Satisfied and Happy!,7/10
tt2626350,A good dance movie,9/10
tt2626350,Great Movie with some unexpected parts,6/10
tt2626350,Very disappointing,6/10
tt2626350,2nd favorite in this franchise so far.,6/10
tt2626350,"""So it begins...the drama, the passion, the Vortex."" - Alexxa Brava",5/10
tt2626350,Yawn,6/10
tt2626350,Predictably Generic Story Like Always,1/10
tt2626350,A movie packed with a mediocre plot and a poorly written script.,1/10
tt1706598,Solid low-key mystery,7/10
tt1706598,More about the characters than the mystery,8/10
tt1706598,"Thought provoking, slightly upsetting.",7/10
tt1706598,Very good movie & fans of shows like Law & Order: SVU or movies like The Lovely Bones & Reclaim will like this one as well,7/10
tt1706598,A thrilling and captivating drama,7/10
tt1706598,Well performed crime drama.,8/10
tt1706598,Bleak but well acted and enthralling drama,9/10
tt1706598,cant wait to see whats next,10/10
tt1706598,No one ever believes the fat girl,8/10
tt1706598,Not bad at all,6/10
tt1706598,Another stepping-stone for Banks' career,7/10
tt1706598,Good crime / mystery,7/10
tt1706598,A good character study raising difficult issues,4/10
tt1706598,Intriguing themes but contrived suspense,9/10
tt1706598,**,5/10
tt1706598,The real world,5/10
tt1706598,Not bad . . . and a bit different,7/10
tt1706598,"Dark, bizarre, slow and depressing",7/10
tt1706598,You never know what 11-yr-old girls will do.,5/10
tt1706598,Secrets & Lies in Orangetown,6/10
tt1706598,Gets my vote,6/10
tt1706598,Dakota Fanning was a joy to look at. The rest of the movie was plain average.,6/10
tt2934036,Brutal Documentary on Very Ugly Subject,6/10
tt2934036,Horrendous crime - Doc too long,8/10
tt2934036,Powerful exposition of ugly events,8/10
tt2934036,The real horror,5/10
tt2934036,"Horrific crime, so-so doc.",8/10
tt2934036,Excellent documentary for people who haven't heard of the Cheshire murders,10/10
tt2934036,The Cheshire Murders,7/10
tt2934036,Death penalty? or jail for life without parole?,9/10
tt2934036,Very sad story but very well presented,5/10
tt2934036,Police let off the hook,4/10
tt2934036,Inordinately Dull,2/10
tt2934036,Horribly made documentary,8/10
tt2934036,Mr. Petit Goes to Town!,2/10
tt2934036,what did we learn?,4/10
tt2934036,"Tedious, boring, and long",4/10
tt2934036,WAY Too Long,3/10
tt2934036,Nope,10/10
tt2934036,Thought Provoking,1/10
tt2934036,Why was this made?,10/10
tt2934036,"Thought provoking, emotional film",10/10
tt2934036,Interesting perspective,1/10
tt2934036,JUST AN INFOMERCIAL for a Pro-Death Penalty Agenda WHICH FAILED TO HONOR THE VICTIMS.,10/10
tt2795078,A significant improvement on a documentary that didn't quite work with the same ingredients,8/10
tt2795078,"Wow, as if I needed something else to be mad about. Great film!!!",10/10
tt2795078,Excellent Follow Up to Gasland,10/10
tt2795078,Onw Side Or The Other,10/10
tt2795078,Defintion of trying to fix BS from the 1st.,3/10
tt2795078,The Empire strikes itself in the foot.,10/10
tt2795078,simply not true,2/10
tt2795078,"Gasbag had to revise many bogus claims from ""Gasland I"" and the result is even more nonsense. And Russian troll farms are supporting Gaslands claims.",3/10
tt2795078,Why this HBO documentary is unwatchable,1/10
tt2795078,The Truth. Gasland is a SCAM.,10/10
tt2795078,Power Corrupts And Absolute Power Corrupts Absolutely!,9/10
tt2795078,Could be huge problems worldwide down the road,1/10
tt1425922,Very Happy With This Production,8/10
tt1425922,"A movie with a good message, and some good singing also.",8/10
tt1425922,Worth a Look if you like Musicals,7/10
tt1425922,Good,7/10
tt1425922,MIRACLE ON 125TH STREET,5/10
tt1425922,Good cast and acting but the movie was just too cheesy for me to fully get into. Feels like a made for TV movie.,6/10
tt1425922,"An Urban Gospel with spirit, but hardly any soul.",9/10
tt1425922,Inspiring and Beautiful Holiday Story,9/10
tt1425922,Unexpectedly great movie,7/10
tt1425922,Came out better than I thought at first,3/10
tt1425922,Cliche after cliche,3/10
tt1425922,An urban tale at Christmas,1/10
tt1425922,BLACK Nativity,8/10
tt1425922,More than what you see,6/10
tt1425922,SHAFT meets HAIR,5/10
tt1425922,This is a fairly average Christmas picture that doesn't live up to its potential,5/10
tt1425922,"Not a bad film, expect no wow.",5/10
tt1425922,Blacktastic!,9/10
tt1425922,Like something one might find in the Hallmark channel,6/10
tt1425922,In the eye of the beholder,6/10
tt1425922,Just average,10/10
tt2558550,Extraordinary Film,10/10
tt2558550,The Greatest Superhero Movie I've Ever Seen,9/10
tt2558550,"Life According to Sam is at the top of my list of ""Most Inspiring Films of 2013.""",10/10
tt2558550,Brilliant and uplifting,10/10
tt2558550,What an Incredible Fun Smart Kid!,8/10
tt2558550,Heartfelt and moving!,10/10
tt2558550,In memory of Sam Berns.,7/10
tt2558550,Insipiring,10/10
tt2558550,Life changing,10/10
tt2558550,"Sam Berns, my great new earth bound angel.",10/10
tt2558550,Informative but Long,4/10
tt3983732,Well done to Steve and the team,9/10
tt2883224,It's Definitely Our Sarah,6/10
tt2883224,Sarah in front of a small crowd,8/10
tt2883224,It's not what you think it is,5/10
tt2883224,Worth a watch to get a taste of true Silverman,9/10
tt2883224,Hilarious,9/10
tt2883224,A 1 of a Kind Comedian,7/10
tt2883224,HK Auteur Review - Sarah Silverman: We Are Miracles,8/10
tt2883224,"You tell 'em, Sarah!",10/10
tt2883224,A pleasant surprise,9/10
tt2883224,A different kind of stand-up-comedy,6/10
tt2883224,You either get her or you don't,8/10
tt2836524,Deeply Moving.,10/10
tt2836524,The room is the problem indeed,8/10
tt2836524,History of Pachadermal Treatment,8/10
tt2836524,"Deeply Moving, Loved It 💛🐘",10/10
tt1598172,Too much going on,4/10
tt1598172,Terrible,1/10
tt1598172,Looked Bad,1/10
tt1598172,Slow moving gangster drama,4/10
tt1598172,Waste of time,2/10
tt1598172,Just Absolutely Pathetic!,2/10
tt1598172,I HATE RATS,6/10
tt1598172,Too much of everything is NOT a good thing,1/10
tt1598172,One of my favorite of William demeos films!,10/10
tt1598172,Very good movie,10/10
tt1598172,Great movie!,9/10
tt1598172,"Love the gritty, sexy feel of this movie with stars like William DeMeo and Armand Assante",10/10
tt1598172,Really Entertaining,8/10
tt3383040,700 Sundays a winner,10/10
tt3383040,Sweet and touching,7/10
tt3383040,700 Sundays is a Must Watch for Billy Crystal Fans,10/10
tt3383040,Do Yourself A Favor and Watch This,10/10
tt3383040,How do you review comedic genius?,8/10
tt3383040,Entertaining and moving,9/10
tt3383040,"You'll laugh, cry, feel nostalgic, inspired, love Crystal and be entertained.",10/10
tt3383040,"Not a fan, but...",8/10
tt3383040,I laughed and i cried,10/10
tt3383040,Awesome!,10/10
tt3383040,700 Sundays-A Trivialization of Life? **1/2,6/10
tt3383040,What is this?,2/10
tt3383040,Alternately cutesy and vulgar,4/10
tt3383040,Not funny...,3/10
tt3383040,Humor overrun by vulgarity and maudlin maukishness,4/10
tt1828959,I loved it!,9/10
tt1828959,Could be better but satisfied.,2/10
tt1828959,Awful dance flick,3/10
tt1828959,"Cheesy story, not really worth watching unless really bored",9/10
tt1828959,"An amazing movie about dancing, passion and love.",5/10
tt1828959,"good parts, but there are many other better dance movies",6/10
tt1828959,Could have been better or could have been worse.,10/10
tt1828959,Fantastic romantic dancing love story. Great entertainment. Derek Hough is phenomenal!,10/10
tt1828959,dance moments,8/10
tt1828959,Highly recommended,10/10
tt1828959,NIce one,4/10
tt3236954,"Hank Zipzer Is Surprisingly Amazing! ""ITS REAL ZIP!""",8/10
tt3236954,Rubbish,2/10
tt2061756,A Nice Surprise,8/10
tt2061756,Enjoy watching veteran actors play off of each other!,7/10
tt2061756,Informative,9/10
tt2061756,Supreme Court rules for Ali,7/10
tt2061756,Brilliant,9/10
tt2061756,"Wow, what a movie",8/10
tt2061756,Only for those Interested in the Subject,4/10
tt2061756,Muhammad Ali's Greatest Fight,6/10
tt2061756,"An interesting watch, but seeming to miss something",6/10
tt2061756,"Worth viewing for the history, rather than the art",7/10
tt2061756,"A remarkable piece of judicial history, well served",8/10
tt2061756,Hero of Movie was Ali,9/10
tt2061756,Cigarette smoking promotion movie,1/10
tt2131674,Excellent,10/10
tt2131674,Good Documentary,8/10
tt2131674,"Nothing that special about the Kraus family, except that they saved 50 children",10/10
tt3881494,Moving and powerful,9/10
tt3881494,Why did she have to have three children?,8/10
tt3881494,It was interesting but depressing,6/10
tt2276000,incredible story,10/10
tt2276000,This will touch your heart ...,9/10
tt2276000,Feel good film all around,10/10
tt2276000,Beauty comes in all forms,7/10
tt2276000,A movie that really brings you outside your own perspective,8/10
tt2276000,Heart Warming,8/10
tt2276000,Little girls with physical and mental challenges having the time of their lives,8/10
tt2276000,My favorite documentary. There's something special about this one.,9/10
tt2276000,Truly Inspiring,8/10
tt2276000,A Refreshing Look at Pageantry,8/10
tt2276000,A Little Goes A Long Way,8/10
tt2276000,Miss You Can Do It--exactly what pageants should be,9/10
tt2276000,"Endearing stories, brimming with positivity",10/10
tt2276000,An inspiring story!,10/10
tt2276000,Heart warming look at children with disabilities and one woman's special way of helping them,8/10
tt3889036,I didn't think I'd enjoy this one... but I was instantly glued!,10/10
tt3889036,Description may be deceiving..,4/10
tt3889036,Blooper,6/10
tt2615134,Deeply moving and thought provoking documentary.,9/10
tt6690860,Unexpectedly Funny while surprisingly Realistic! 👍🏼Well Done!,8/10
tt4195814,Seeing these kids brings hope about the future,10/10
tt4195814,Using children to peddle propaganda,1/10
tt3231100,Some of the worst parents in America,7/10
tt3231100,It's hard to imagine these parents wouldn't feel embarrassed to have the world see them and their god-awful parenting!,7/10
tt3231100,"Sick, hateful parents captured in their sport fanatic splendor",8/10
tt3231100,Bad Parenting at Its Finest -- or Worst,8/10
tt3231100,Uncomfortable to watch at times...,8/10
tt3231100,Terrifying,7/10
tt3231100,"I didn't know what to expect, but it kept me in my seat until the end",9/10
tt3231100,Good Documentary But sickening,9/10
tt3231100,Probably the most disgusting thing you've ever seen,7/10
tt3231100,"Disrespecting Parents, ways to NOT support your kids",7/10
tt3231100,You wont get any other documentary with this type of footage,8/10
tt3231100,All About Money,8/10
tt3231100,Trophy kids Neglective parents,7/10
tt3231100,Having kids does not make you a coach !!!!,5/10
tt3231100,Chris Bell battling his demons,8/10
tt3231100,Fascinating Documentary,6/10
tt3231100,Disturbing & Disgusting,4/10
tt3231100,Talented kids treated like dirt,1/10
tt3231100,The absolute most disgusting movie about terrible parents brainwashing their kids.,9/10
tt2260052,Moving and beautifully made,10/10
tt2260052,Review by a boxing fan,6/10
tt2763308,Plays like a McGreevey campaign ad,6/10
tt3076658,Gets better with age,8/10
tt3076658,"Micheal B. Jordan is a super star, and Sylvester Stallone's got his back!!",9/10
tt3076658,"With grit, style and substance, Creed goes the distance as an exceptional crowd pleaser.",9/10
tt3076658,An Exhilarating Showcase of Talent and Heart.,9/10
tt3076658,A love letter to Rocky and film fans alike,10/10
tt3076658,Stallone Should Have Won The Oscar,8/10
tt3076658,"""The chickens are slowing down"" (dialog)",9/10
tt3076658,"""I'm afraid to take the name and lose it.""",9/10
tt3076658,Much More Than Just a Boxing Movie,9/10
tt3076658,"""It's your name - use it""",8/10
tt3076658,"Rocky comes back, as a trainer",8/10
tt3076658,Keep pushing and Stay Hard,8/10
tt3076658,Unnecessary Creedence Revival,2/10
tt3076658,Rocky and Apollo's son confront the ghosts in their lives,8/10
tt3076658,Not bad - but unoriginal and overrated,5/10
tt3076658,"Great Characters, Emotion and Performances",9/10
tt3076658,A worthy remake,5/10
tt3076658,Not emotive or that gripping.,8/10
