review_id,imdb_id,review_title,rating_title
38745,tt12587564,Loved This,10/10
38746,tt12587564,"If you like The Idiot in the White House, don't waste your time",10/10
38747,tt12587564,So real and raw,3/10
38748,tt12587564,Dismal,1/10
38749,tt12587564,Worse Than Stupid,9/10
38750,tt12587564,Outstanding,9/10
38751,tt12587564,These actors are incredible,1/10
38752,tt12587564,A love letter to the left,9/10
38753,tt12587564,Intelligent Entertainment.,1/10
38754,tt12587564,Political Potty Pond,10/10
38755,tt12837230,"A well told story of an Appalachian family and a ""reformed"" Pentecostal snake handler husband",8/10
38756,tt12837230,At times intriguing documentary about Alabama folklore,6/10
38757,tt12837230,thank god that...,8/10
38758,tt12837230,Strong Narrative Structure,8/10
38759,tt12837230,Gripping!,8/10
38760,tt12837230,Just so everyone knows,1/10
38761,tt12837230,Alabama Folks Are DAF,6/10
38762,tt12837230,Don't bother,3/10
38763,tt12837230,Victim blaming documentary,5/10
38764,tt10230502,"Intriguing and spectacular series with suspense , thrills, noisy action and great production design",7/10
38765,tt10230502,a pretty decent series,7/10
38766,tt10230502,"Interesting but not too exciting series, caricatured in some aspects.",8/10
38767,tt10230502,Solid Police Procedural. Worth Your Time,10/10
38768,tt10230502,Solid series with flaws,7/10
38769,tt10230502,Meh,5/10
38770,tt10230502,Love letter to the Police,2/10
38771,tt9135318,Lovely documentary,9/10
38772,tt9135318,Deeply personal and moving documentary about deafness,7/10
38773,tt9135318,Connecting with Love and Perseverance Through Our Differences,10/10
38774,tt9135318,Love this personal story,10/10
38775,tt9135318,Review,10/10
38776,tt9135318,If you could hear what I see,10/10
38777,tt9135318,Unremarkable and manifactured,3/10
38778,tt6511932,Not everyone will enjoy it...but I did,7/10
38779,tt6511932,What was the whole point of this movie?,1/10
38780,tt6511932,Horrid,5/10
38781,tt6511932,A Middle movie with no real beginning or ending,3/10
38782,tt6511932,The lowest rating I've ever given,8/10
38783,tt6511932,"in a nutshell: full blown madness, dark/violent/nihilistic comic excess, and I liked it (I think)",1/10
38784,tt6511932,Wasted,6/10
38785,tt6511932,"The movie is fine, it's just set in the wrong era of time.",10/10
38786,tt6511932,The Last Movie,1/10
38787,tt6511932,The Annoying BUM,1/10
38788,tt6511932,Awful,3/10
38789,tt6511932,Is this funny?,4/10
38790,tt6511932,Story of a stoner by a stoner filmed by a stoner,6/10
38791,tt6511932,A challenge at times but worth the journey,1/10
38792,tt6511932,Relentlessly Terrible,1/10
38793,tt6511932,A new low,3/10
38794,tt6511932,What did I just watch?,1/10
38795,tt6511932,This is not a comedy film! Unless I lost my humor! Bored to freaking death!,1/10
38796,tt6511932,Nothingness,1/10
38797,tt6511932,0 Stars really should be an option...,8/10
38798,tt6511932,"A fun movie, not for all but who cares I loved it",2/10
38799,tt6511932,Totally sucked,4/10
38800,tt6511932,Can't believe I watched the whole thing,1/10
38801,tt9138156,Had potential,4/10
38802,tt9138156,A plethora of disjointed loose ends,5/10
38803,tt9138156,I expected more,5/10
38804,tt9138156,Bad acting btw,5/10
38805,tt9138156,Waste of time,2/10
38806,tt9138156,A nonsense from the beginning to the end.,1/10
38807,tt9138156,it's pretty unreal and it's not nice,1/10
38808,tt9138156,interesting although somewhat left.,5/10
38809,tt9138156,Not believable,3/10
38810,tt9138156,"A waste of time, just awful",1/10
38811,tt9138156,"bad, predictable, unbelievable",1/10
38812,tt9138156,Disappointing,4/10
38813,tt9138156,I appreciate the attempt,6/10
38814,tt9138156,"Intriguing, suspense, misterious.",5/10
38815,tt9138156,Bad ensemble and bad story,1/10
38816,tt9138156,Just AWFUL,1/10
38817,tt9138156,Nerve-wracking. Appalling. Mesmerizing.,10/10
38818,tt9138156,Not too bad,6/10
38819,tt9138156,Waste of time,1/10
38820,tt9138156,Disaster,1/10
38821,tt9138156,"Good idea, bad executioned",5/10
38822,tt9138156,The Pack,10/10
38823,tt9138156,Worth watching till the end,9/10
38824,tt9138156,Decent,6/10
38825,tt9138156,Fantastic,9/10
38826,tt9308256,"""Bully.Coward. Victim."" vs. ""Where's My Cohn?"": and the winner is...",7/10
38827,tt9308256,The rest of the story,8/10
38828,tt9308256,"Stubborn, Powerful, Greedy, who went out with a sick downfall.",8/10
38829,tt9308256,Not a death blow.,7/10
38830,tt9308256,More proof that conservatives are just horrible people,8/10
38831,tt9308256,Fascinating,8/10
38832,tt9308256,"Propaganda, Inc.",3/10
38833,tt9308256,Lopsided polemic attacking Roy Cohen and arguing inaccurately that Communist traitors Ethel and Julius Rosenberg were innocent,1/10
38834,tt9308256,Interesting if a bit slanted,5/10
38835,tt9308256,This is not a documentary,1/10
38836,tt9308256,Disputable excuse for a human being?,9/10
38837,tt9308256,Worst so-called biographical documentary ever,1/10
38838,tt9308256,Meh,6/10
38839,tt9308256,Marxist Tripe,1/10
38840,tt5836706,Highly underrated heartwarming story,8/10
38841,tt5836706,Underrated!,6/10
38842,tt5836706,A beautiful film,9/10
38843,tt5836706,Totally underrated,10/10
38844,tt5836706,Tugs at the heart,9/10
38845,tt5836706,Better than the IMDB rating,6/10
38846,tt5836706,A difficult subject,8/10
38847,tt5836706,Heartwarming charm,10/10
38848,tt5836706,20/10 Stars then 😘,10/10
38849,tt5836706,Amazing,10/10
38850,tt5836706,A Memorable and Moving Movie 10/10,5/10
38851,tt5836706,Far away from the original movie,10/10
38852,tt5836706,Nick Nolte's Best Performance,10/10
38853,tt5836706,Great acting - helps to have seen Alzheimer's face to face,1/10
38854,tt5836706,Bad version of the german movie,4/10
38855,tt5836706,Head Full of Honey,10/10
38856,tt5836706,Head Full Of Honey Film Review - Til Schweiger Directs Nick Nolte In An Eventful Trip On Board The Orient Express To Venice,9/10
38857,tt5836706,"A touching story about ""the long goodbye""",10/10
38858,tt5836706,Thoroughly enjoyable movie.,10/10
38859,tt5836706,Heartwarming chill out ride. Emotional and excellent cinematography.,7/10
38860,tt5836706,A gr8 message I hope many get,6/10
38861,tt5836706,Better than other reviews say.,8/10
38862,tt5836706,Feel Good Movie,10/10
38863,tt5836706,Underrated,10/10
38864,tt5719748,"""Do you have any idea what I can do to you ... on Yelp?""",7/10
38865,tt5719748,Cold Pursuit,6/10
38866,tt5719748,In Order of ... releasing,6/10
38867,tt5719748,Not Bad At All,7/10
38868,tt5719748,A cinematic facsimile of a much better Scandinavian film....,6/10
38869,tt5719748,Straight remake,7/10
38870,tt5719748,Cold Pursuit,7/10
38871,tt5719748,An entertaining vigilante film with most of the usual enjoyment that can be had with Neeson in the lead,3/10
38872,tt5719748,poorly made and pretty pointless,6/10
38873,tt5719748,More like disappearance of focus,4/10
38874,tt5719748,A total mess,8/10
38875,tt5719748,"Great Film Once You Understand Its Intention, With a Beautifully Surreal Depiction of Denver",7/10
38876,tt5719748,Revenge served swift and cold!,1/10
38877,tt5719748,Really bad remake,6/10
38878,tt5719748,Not the usual Neeson film,7/10
38879,tt5719748,Cold Pursuit is the Liam Neeson parody that combines Coen brothers-style storytelling with Tarantino-style pacing,7/10
38880,tt5719748,More a funny rather than an action movie,7/10
38881,tt5719748,"Nail-biting and violent movie with noisy action , shootouts , humor , spectacular scenes , fights and amazing finale",2/10
38882,tt5719748,"So many positives reviews, we clearly didn't watch the same movie.",6/10
38883,tt5719748,Amateur-hour Tarantino-wannabe writing failed this otherwise great production,4/10
38884,tt5719748,A Entertaining Liam Neeson Thriller Movie That's Better Than I Expected,9/10
38885,tt5719748,As fun as trudging through lots of snow,6/10
38886,tt5719748,Not a typical Neeson thriller,4/10
38887,tt7897122,Captivating,10/10
38888,tt7897122,"A ""REAL"" Masterpiece!",10/10
38889,tt7897122,Hard not to be moved,9/10
38890,tt7897122,How is this so perfect !!,10/10
38891,tt7897122,I wish it was longer,7/10
38892,tt7897122,The meaning is clear. The attitude - didn't change.,6/10
38893,tt7897122,Excellent,8/10
38894,tt7897122,A lot of talking,6/10
38895,tt11394200,Prejudice & Hate...,7/10
38896,tt11394200,Powerful and Disturbing,8/10
38897,tt11394200,Heart Wrenching And Important,10/10
38898,tt11394200,"Riveting, shocking, heartbreaking",9/10
38899,tt11394200,More inspiring than disheartening,9/10
38900,tt11394200,What can one say ?,10/10
38901,tt11394200,Just an Important film..,10/10
38902,tt11394200,Fantastic documentary,10/10
38903,tt11394200,Genocide of nowadays,10/10
38904,tt11394200,Cinema Omnivore - Welcome to Chechnya (2020) 8.3/10,8/10
38905,tt11394200,right to be yourself,10/10
38906,tt11394200,Please watch this,8/10
38907,tt11394200,"At times, hard to watch, but powerful",10/10
38908,tt11394200,Lost for words,9/10
38909,tt11394200,Mans inhumanity to man,6/10
38910,tt11394200,You'll die if they catch you,10/10
38911,tt11394200,"A terrible story, but not much content",9/10
38912,tt11394200,Heartbreaking,8/10
38913,tt11394200,Homophobic despotism in Chechnya.,8/10
38914,tt11394200,Important document,8/10
38915,tt11394200,Powerful Docco,3/10
38916,tt11394200,Incredible Documentary,9/10
38917,tt11394200,Long and non interesting,1/10
38918,tt8344544,Feel-good show,8/10
38919,tt8344544,We are all sharing the same stories in our life!!,9/10
38920,tt8344544,Honest and beautiful,9/10
38921,tt10409666,Funny but also moving,8/10
38922,tt10409666,"The Great Depresh is groundbreaking, hilarious, honest and inspiring.",10/10
38923,tt10409666,Great stuff,10/10
38924,tt10409666,"Refreshing, heartfelt, and hilarious",10/10
38925,tt10409666,I've seen this before,4/10
38926,tt10409666,"This special was funny, heartfelt and honest",10/10
38927,tt9892094,Necessities Laid Bare...,8/10
38928,tt9892094,Riz Ahmed is a star.,8/10
38929,tt9892094,A mixd bag,7/10
38930,tt9892094,A career making film from director Bassam Tariq,6/10
38931,tt9892094,Interesting but not for everyone.,7/10
38932,tt9892094,A deeply emotional and personal outing,7/10
38933,tt9892094,Engaging,9/10
38934,tt9892094,This was good and unique,6/10
38935,tt9892094,Dope,7/10
38936,tt9892094,Mogul Mowgli,2/10
38937,tt9892094,Normally I really like this guy,6/10
38938,tt9892094,Good but could have been better,5/10
38939,tt9892094,It was okay,8/10
38940,tt9892094,BROWN RAP,8/10
38941,tt9892094,it feels...personal,2/10
38942,tt9892094,Almost unwatchable. Heavy handed.,6/10
38943,tt9892094,Is this Sound of Metal?,3/10
38944,tt9892094,What did I just watch?,5/10
38945,tt9892094,Mogul Mowgli,6/10
38946,tt9892094,Uneasy viewing but a worthy drama... with excellent rap sequences,1/10
38947,tt9892094,WHAT A LOAD OF SHI&,1/10
38948,tt9892094,How is this patchy stream of unending loo montage an entire film?,10/10
38949,tt9892094,Real story movie awesome,1/10
38950,tt9848536,"Every art appreciator's dream, but every realistic matures nightmare",5/10
38951,tt9848536,So much potential wasted,2/10
38952,tt9848536,Uneven and not grounded in reality,1/10
38953,tt9848536,Not even close...,4/10
38954,tt9848536,Falls flat,2/10
38955,tt9848536,So annoying...,1/10
38956,tt9848536,Still NO PLOT,10/10
38957,tt9848536,Refreshing and dynamic,9/10
38958,tt9848536,CERTAINLY NOT FOR EVERYBODY,1/10
38959,tt9848536,One of the worst,5/10
38960,tt9848536,It's no Euphoria,2/10
38961,tt9848536,A bit of a turn off,7/10
38962,tt9848536,Progressive so far in the GOOD sense.,1/10
38963,tt9848536,"Poorly researched, Highly derivative",2/10
38964,tt9848536,I don't know what I can add but this is a lot of money spent on so very little.,2/10
38965,tt9848536,What's with the kid?,1/10
38966,tt9848536,"Aimless, pretentious & decadent.",4/10
38967,tt9848536,I really wanted to like it,1/10
38968,tt9848536,Pretentious dross & less than mediocre story,10/10
38969,tt9848536,Atmospheric excellent drama,1/10
38970,tt9848536,Mixed feelings,1/10
38971,tt9848536,don't waste your time,10/10
38972,tt9848536,Set to be another Luca masterpiece,1/10
38973,tt7008872,A very disturbing but very important film,10/10
38974,tt7008872,Incredible but moving,7/10
38975,tt7008872,Gay conversion not OK,7/10
38976,tt7008872,Such a powerful film,10/10
38977,tt7008872,Hard to watch but absolutely incredible,10/10
38978,tt7008872,what is wrong with people?,7/10
38979,tt7008872,Meh.,6/10
38980,tt7008872,Excellent Horror Film,8/10
38981,tt7008872,Thought provoking drama/current affairs,7/10
38982,tt7008872,"Clearly comes from a place of respect, but it's emotionally unengaging and rather dull",5/10
38983,tt7008872,Trying to erase,9/10
38984,tt7008872,To Watch Again And Again,10/10
38985,tt7008872,Deeply Uncomfortable. Absolutely Amazing.,9/10
38986,tt7008872,Boy Erased. A Good Movie with an Important Message.,9/10
38987,tt7008872,Does not show the conflict enough,4/10
38988,tt7008872,the ingredients,8/10
38989,tt7008872,Sod 'em!,6/10
38990,tt7008872,A bit more pedestrian than we had hoped,10/10
38991,tt7008872,Unconditional Love: A Mother Knows,9/10
38992,tt7008872,Here and queer,5/10
38993,tt7008872,Quite inaccurate,7/10
38994,tt7008872,"If it makes you ask the right questions, it's a good one.",5/10
38995,tt7008872,Too Straight,9/10
38996,tt7008872,One of the most underrated gems of the year,7/10
38997,tt11081044,Watch the entire show,9/10
38998,tt11081044,"Absolutely brilliant, in clear Daniel Sloss fashion!",10/10
38999,tt11081044,"Everyone here is offended, why?",10/10
39000,tt11081044,Not a bad special...,8/10
39001,tt11081044,Excellent,10/10
39002,tt11081044,Quite Perfect,10/10
39003,tt11081044,Not bad at all.,8/10
39004,tt11081044,The truth about Daniel Sloss,10/10
39005,tt11081044,Incredible!,10/10
39006,tt11081044,Master comedian,10/10
39007,tt11081044,So good!,10/10
39008,tt11081044,Not a Comedy Special,1/10
39009,tt11081044,Half Comedy Half Ted Talk,5/10
39010,tt11081044,Playing it safe,1/10
39011,tt8480782,Amazing representation!,10/10
39012,tt8480782,Intriguing look into another world,10/10
39013,tt8480782,Lovely peak into an interesting world,10/10
39014,tt8480782,sick abusive perverts - peta were are you ?,1/10
39015,tt8480782,Rubish,1/10
39016,tt8480782,Wonderful film,10/10
39017,tt8480782,Iove this movie,10/10
39018,tt8480782,SICK!,1/10
39019,tt8480782,Excellent look into grooming,10/10
39020,tt8480782,Fantastic,10/10
39021,tt8480782,Interesting look into the world of sport & dog grooming,10/10
39022,tt8480782,DISGUSTEEEDDD,10/10
39023,tt8480782,Brilliantly made documentary but...,10/10
39024,tt8480782,Excellent film!!,10/10
39025,tt8480782,Amazing art and passion,10/10
39026,tt8480782,Best ever,10/10
39027,tt8480782,Not a dog,5/10
39028,tt8480782,LOVED,10/10
39029,tt8480782,What a brilliant idea!,10/10
39030,tt8480782,Passionate dog art,10/10
39031,tt8480782,Fascinating,9/10
39032,tt8480782,Amazing view into the creative grooming world,10/10
39033,tt8480782,Great look!,10/10
39034,tt8480782,Very Entertaining,10/10
39035,tt8480782,Show Stopping Dogs,10/10
39036,tt4943998,Brilliant & touching,10/10
39037,tt4943998,"A brief visit, and,..... we're out the door.",8/10
39038,tt4943998,One of the BEST ever series on TV,10/10
39039,tt4943998,A ******* Prairie Home Companion,10/10
39040,tt4943998,Daniel Weiss and David Benioff ... Take Note,10/10
39041,tt4943998,Thanks HBO,10/10
39042,tt4943998,Absolutely Perfect,10/10
39043,tt4943998,Could have been so much more.,6/10
39044,tt4943998,Underwhelmed,6/10
39045,tt4943998,Never wrote a review before but my passion for the series and how I felt after this episode inspired me,10/10
39046,tt4943998,"We needed a season 4, not a movie.",5/10
39047,tt4943998,Great sendoff but wanting more.,10/10
39048,tt4943998,Whenever a politician is involved in the storyline you know it involves a multitude of sins and crimes,8/10
39049,tt4943998,"Hits most of the strengths of the show, but not all of it rings true in time, and it rushes a lot, not managing the tension and violence of it at its best",6/10
39050,tt4943998,Expected More,5/10
39051,tt4943998,Disappointing. Actors recite lines instead of emoting them. Talky and dull.,7/10
39052,tt4943998,Deadwood,3/10
39053,tt4943998,Loved the series but...,9/10
39054,tt4943998,The movie we knew we needed,10/10
39055,tt4943998,The wait was worth it,3/10
39056,tt4943998,Oh The Deadwood Stage Is Falling Off Over The Cliff,6/10
39057,tt4943998,A cast of Thousands,7/10
39058,tt4943998,I expected more,8/10
39059,tt4943998,Still feels unfinished,6/10
39060,tt9377260,Thought the other user review. . . .,7/10
39061,tt9377260,The Many Lies of Nick Buoniconti,1/10
39062,tt10919294,Not bad,9/10
39063,tt10919294,Breaking up with this show -- by IMDB review -- is far too easy to do,1/10
39064,tt13085760,VIEWS ON FILM review of Wild Card: The Downfall of a Radio Loudmouth,7/10
39065,tt13085760,never heard of him,2/10
39066,tt13085760,Mildly interesting bio-doc of the NY sports shock-jock's rise and fall,5/10
39067,tt13085760,Self pity piece on a guy that had it all & pissed it away.,1/10
39068,tt13085760,Watch only if you're interested in Craig Carton,5/10
39069,tt13085760,Did Carton finance this?,1/10
39070,tt13085760,Confessions of a slimeball.,3/10
39071,tt13085760,Not A Doc,2/10
39072,tt13085760,"A very interesting story, well worth a watch!",7/10
39073,tt10073114,Best drama I've seen this year,10/10
39074,tt10073114,The best TV series that I have ever seen.,10/10
39075,tt10073114,The real world is ruthless and so as this drama.,10/10
39076,tt10073114,"Epic series, must watch",10/10
39077,tt10073114,"Brilliant script, excellent directing and outstanding casts!",10/10
39078,tt10073114,"Prepare enough tissue when watch, contemplate social issues and myself after",10/10
39079,tt10073114,This TV series is the honor of Taiwan !,10/10
39080,tt10073114,Forgive and forget,10/10
39081,tt10073114,Well-thought TV series reflecting the real world,10/10
39082,tt10073114,Best realistic drama I've seen in a long time,10/10
39083,tt10073114,a must watch show if you want to know better whether the death penalty should exist or not,10/10
39084,tt10073114,Not Your Usual Taiwanese Soap,8/10
39085,tt10073114,Reality in our life,10/10
39086,tt10073114,It is a TV series that deserves remake in every corner of the world,10/10
39087,tt10073114,The Life Must Go On,9/10
39088,tt10073114,How do you define good people and bad people?,9/10
39089,tt10073114,the best Chinese drama in 2019,10/10
39090,tt10073114,best series in the world,10/10
39091,tt10073114,Where is the bondary bewteen justice and morality?,10/10
39092,tt10073114,"""This is a beautiful and regretful world""",9/10
39093,tt10073114,Shaky Camera and Unbelievable Character,1/10
39094,tt10073114,The best Taiwan TV series ever,10/10
39095,tt10073114,Solid series with weighty themes,8/10
39096,tt10073114,Really well made,10/10
39097,tt10073114,Superb,10/10
39098,tt12944564,Provides a Needed Perspective,9/10
39099,tt12944564,Has History Repeated Itself?,9/10
39100,tt12944564,Searing. Shameful. The hidden corners of the American soul no-one talks about.,10/10
39101,tt12944564,History isn't past...,7/10
39102,tt12944564,Institutional Racism,9/10
39103,tt12944564,"OK HIstory, Weak and Superficial MOR Analysis",5/10
39104,tt10756754,Amazing,10/10
39105,tt10756754,Dubbed version horrible,4/10
39106,tt10756754,"""Stoned"" effects are just wrong.",8/10
39107,tt11609976,Show is spoiled by the host,4/10
39108,tt11609976,Do ya'll not know who the narrator is?,6/10
39109,tt11609976,Amazing garbage TV,8/10
39110,tt11609976,Narrator has gotta go,7/10
39111,tt11609976,"Inclusive, fun, easy watch",7/10
39112,tt11609976,Christmas - Love - Reality,10/10
39113,tt11804758,Southern Rock n Roll Must See,8/10
39114,tt11804758,The first Musical Documentary on a President,7/10
39115,tt11804758,Good documentary - shows we can do better.,10/10
39116,tt11804758,Jimmy Carter and 70s Rock = President,7/10
39117,tt11804758,Jimmy Carter a great president with bad luck,1/10
39118,tt8456094,Guess what? It's good!,8/10
39119,tt8456094,A Neat Cartoon That Returns To Basics,8/10
39120,tt8456094,Impressive Background Color. And The Animation's Great.,10/10
39121,tt8456094,Fun but two-dimensional,6/10
39122,tt8456094,A return to form for the Scooby Doo series,7/10
39123,tt8456094,Really Great Series!,9/10
39124,tt8456094,Season 1,8/10
39125,tt8456094,This replaced Be Cool Scooby Doo???,6/10
39126,tt8456094,The greatest cartoon with Scooby-Doo and Shaggy!!!!!!!!,10/10
39127,tt8456094,Okay Scooby-Doo,5/10
39128,tt8456094,Back to the basics,8/10
39129,tt8456094,A rough start that keeps getting better,9/10
39130,tt8456094,The great and not so great,6/10
39131,tt8456094,Not Up To Mystery Inc. Standards,1/10
39132,tt8456094,It's not bad,6/10
39133,tt8456094,This is FANTASTIC!!,10/10
39134,tt8456094,If it wasn't for Velma,8/10
39135,tt8456094,Love it!,10/10
39136,tt8456094,For those who miss 'classic' Scooby-Doo,8/10
39137,tt8456094,The show really captures the style of the original.,10/10
39138,tt8456094,This seriously has 7.4?,3/10
39139,tt8456094,Mediocre,5/10
39140,tt8456094,Scooby-Doo and Guess Who?,10/10
39141,tt8456094,Wow,10/10
39142,tt8456094,LOVE THIS SHOW,10/10
39143,tt9310314,Just good,10/10
39144,tt9310314,"Not for everyone, but...",9/10
39145,tt9310314,"It was cool, just not as good as expected",5/10
39146,tt9310314,"Funny, Talented, and Smart",10/10
39147,tt9310314,"This did not touch my ""hoirt""",3/10
39148,tt9310314,Comedic Gold,10/10
39149,tt9310314,Wow so many haters,7/10
39150,tt9310314,#knowyourself,10/10
39151,tt9310314,They call this comedy?!?!?,1/10
39152,tt9310314,"All woke, no jokes.",10/10
39153,tt9310314,"If you didn't like this, you were on that list! LOL!",1/10
39154,tt9310314,Same comedy as the last 10 black female stand up's,8/10
39155,tt9310314,Too funny! Laughed throughout,1/10
39156,tt9310314,Banal and predictable,10/10
39157,tt9310314,Truth Hurts 'Merica,1/10
39158,tt9310314,Unfortunate...,1/10
39159,tt9310314,It was less than one star but I couldnt rate it lower,1/10
39160,tt9310314,Reverse Racism is okay for HBO,2/10
39161,tt9310314,With all the hype I tried to like it,2/10
39162,tt9310314,You are either in or out.,6/10
39163,tt10814378,A very good concert album with introductions,9/10
39164,tt10814378,Pure delight,9/10
39165,tt10814378,Almost PERFECT!,9/10
39166,tt10814378,Intimate and emotional,9/10
39167,tt10814378,Wonderful,10/10
39168,tt10814378,Thirteen beautiful stories,10/10
39169,tt10814378,"Previously not a fan, but now I get it!",8/10
39170,tt10814378,more than The Boss,1/10
39171,tt10814378,More self-important talking and posing. Too many encouraged this.,5/10
39172,tt10814378,The shortest Springsteen concert you will ever see,3/10
39173,tt10814378,A has been's mission,10/10
39174,tt10814378,Western Stars (2019) - 5.9,3/10
39175,tt10814378,LOVED IT!,4/10
39176,tt10814378,Mr New Jersey is now a coyboy. What?,10/10
39177,tt10814378,Promotional Commercial For New Album,7/10
39178,tt10814378,Beautiful music beautifully performed and filmed,4/10
39179,tt10814378,Orchestrations are too big for the songs intimacy,8/10
39180,tt10814378,Disappointing slog of a film.,3/10
39181,tt10814378,A Great Way to hear a new album.,7/10
39182,tt10814378,Bruce in beautiful live concert; it will make your day.,9/10
39183,tt10814378,A city boy playing a cowboy playing an old soul,1/10
39184,tt10814378,a well filmed and nicely packed concert of Bruce Springsteen,8/10
39185,tt10517426,An amazingly painful and extremely realistic depiction of a fascinating real life story,10/10
39186,tt10517426,Accurate and Gripping,10/10
39187,tt10517426,Gripping and Amazing!! Dont mind the negative biased reviews,9/10
39188,tt10517426,Complex with an interesting perspective,10/10
39189,tt10517426,Tense and compelling TV mini-series on the Jewish-Arab conflict,8/10
39190,tt10517426,Powerful and excellent,10/10
39191,tt10517426,Gripping,6/10
39192,tt10517426,Don't be imprest by the reviews. Right wing activists from Israel made a campign to give it low rating. This is one of the best series made and is very reliable,10/10
39193,tt10517426,"Excellent mood, acting, pace",9/10
39194,tt10517426,"Great show, truthfull retelling, attacked by wave of Ultra right Isralies",10/10
39195,tt10517426,I wonder why 🤔,8/10
39196,tt10517426,Very promising,7/10
39197,tt10517426,This serie is maybe politically too correct but excellent as it is.,9/10
39198,tt10517426,exellent,9/10
39199,tt10517426,"Just the facts, maám",10/10
39200,tt10517426,Interesting so far,7/10
39201,tt10517426,Fantastic police procedure that is 100% true,10/10
39202,tt10517426,Perfect in every sense,10/10
39203,tt10517426,Compelling,6/10
39204,tt10517426,Absorbing and full of tension.,10/10
39205,tt10517426,Great and must watch,10/10
39206,tt10517426,An outstanding and thrilling insight into the conflict in Israel,10/10
39207,tt10517426,Exceptional TV,10/10
39208,tt10517426,Breathtaking!,9/10
39209,tt10517426,Exellent tv show,10/10
39210,tt10720334,Putting a human face on the plight of asylum-seeking families,8/10
39211,tt10720334,Thanks for making this film,10/10
39212,tt10011448,Informative and well done doc of a legendary voice!,7/10
39213,tt10011448,To Know Her is to Love Her,9/10
39214,tt10011448,Perfect doc for a perfect singer.,10/10
39215,tt10011448,Bittersweet and heartfelt docubio on one of the greatest entertainers of our time; one of the year's best films.,10/10
39216,tt10011448,"Well done - clear, powerful and sad - just like her vocals.",8/10
39217,tt10011448,"If you heard her music in its era, you will enjoy this film",10/10
39218,tt10011448,Stunning voice is an understatement,9/10
39219,tt10011448,A True Artist,7/10
39220,tt10011448,a different drum,8/10
39221,tt10011448,A must see for music lovers,10/10
39222,tt10011448,Must see if you love music and want to be inspired...,10/10
39223,tt10011448,"""When will I be loved?""",8/10
39224,tt10011448,Memorable,8/10
39225,tt10011448,it's her voice,10/10
39226,tt10011448,Amazing Documentary,10/10
39227,tt10011448,Spellbinding,10/10
39228,tt10011448,What a voice!,10/10
39229,tt10011448,Desert Angel,7/10
39230,tt10011448,JUST ONE LOOK,10/10
39231,tt10011448,Fantastic documentary-Heartfelt and honest,10/10
39232,tt10011448,"A Pure, Biographical Gem!",7/10
39233,tt10011448,A welcome reminder of and tribute to Linda Ronstadt's musical life and times,9/10
39234,tt10011448,Why hasn't this women been given a Kennedy Center Honor Already?,10/10
39235,tt10383046,Touching and beautiful story about accepting yourself,10/10
39236,tt10383046,Cinematic Television Perfection!,10/10
39237,tt10383046,A TV gem! A milestone in Spanish TV.,10/10
39238,tt10383046,Amazing,10/10
39239,tt10383046,A defiant and overwhelming chronicle of heartbreak,10/10
39240,tt10383046,A Masterpiece created with love!,10/10
39241,tt10383046,Masterpiece!,10/10
39242,tt10383046,This Mini-Series Is Maxi -Fabulous,10/10
39243,tt10383046,Beautiful show,9/10
39244,tt10383046,Absolute must see masterpiece,10/10
39245,tt10383046,Amazing! Emmy winner for sure,10/10
39246,tt10383046,Outstanding,10/10
39247,tt10383046,Bravo! Best Mini Series from Spain,10/10
39248,tt10383046,Sad and empowering at the same time,10/10
39249,tt10383046,Poisonous Perfection,10/10
39250,tt10383046,WOW WOW WOW WOW WOW!!!,10/10
39251,tt10383046,Absolutely beautiful,10/10
39252,tt10383046,Beautifully put together.,10/10
39253,tt10383046,SIMPLY BRILLIANT,10/10
39254,tt10383046,"A difficult story, which ends well",9/10
39255,tt10383046,Really well done!,10/10
39256,tt10383046,An Almodovarian experience,9/10
39257,tt10383046,Spanish style through and through,7/10
39258,tt10383046,Innovative Story telling,10/10
39259,tt5117428,Life Is About Compromise,8/10
39260,tt5117428,Wild Hearted Woman...,8/10
39261,tt5117428,Three chords and the truth,8/10
39262,tt5117428,Three Chords and the Truth,9/10
39263,tt5117428,Three chords and the truth.,7/10
39264,tt5117428,We all struggle to make our own way through life. Some struggle more than others.,8/10
39265,tt5117428,Overlooked Gem,8/10
39266,tt5117428,Full of heart,9/10
39267,tt5117428,Wow...just wow!,3/10
39268,tt5117428,"Let's be honest, this film lacked real heart",8/10
39269,tt5117428,A funny and sad drama with some truly great acting performances full of passion and emotion.,2/10
39270,tt5117428,"Complete wish-fulfilment fantasy, with sponsor placement and dated music.",6/10
39271,tt5117428,3 chords and the obvious cliches,7/10
39272,tt5117428,A star is ... here,6/10
39273,tt5117428,Great music with a decent story,7/10
39274,tt5117428,Worth a watch for Jessie Buckley's bravura performance,6/10
39275,tt5117428,A star-making turn from Buckley makes Wild Rose fly,9/10
39276,tt5117428,Storming Musical Drama,7/10
39277,tt5117428,Beautiful songs,7/10
39278,tt5117428,Three chords and the truth,9/10
39279,tt5117428,The yellow-brick road doesn't go through Glasgow.,3/10
39280,tt5117428,Buckley A Talent,7/10
39281,tt5117428,Unconvincing melodrama,7/10
39282,tt9116358,Trigger continues to outdo itself,10/10
39283,tt9116358,"Visually exhilarating, but narratively convoluted and chaotic.",7/10
39284,tt9116358,This movie contains 200% of the yearly doses of pink a human should see,8/10
